,Unnamed: 0,name,url,party,state,district,chamber,congress_numbers,start,end,last_name,state_abbreviation,rep_id,last_name_state
261,261,"Dicks, Norman D.",https://www.congress.gov/member/norman-dicks/D000327,Democratic,Washington,6,House,"[95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1977,2013.0,Dicks,WA,D000327,Dicks (WA)
262,262,"Dingell, Debbie",https://www.congress.gov/member/debbie-dingell/D000624,Democratic,Michigan,12,House,"[114, 115, 116]",2015,inf,Dingell,MI,D000624,Dingell (MI)
263,263,"Dingell, John D.",https://www.congress.gov/member/john-dingell/D000355,Democratic,Michigan,12,House,[113],2013,2015.0,Dingell,MI,D000355,Dingell (MI)
264,264,"Djou, Charles K.",https://www.congress.gov/member/charles-djou/D000611,Republican,Hawaii,1,House,[111],2010,2011.0,Djou,HI,D000611,Djou (HI)
265,265,"Dodd, Christopher J.",https://www.congress.gov/member/christopher-dodd/D000388,Democratic,Connecticut,2,House,"[94, 95, 96]",1975,1981.0,Dodd,CT,D000388,Dodd (CT)
266,266,"Doggett, Lloyd",https://www.congress.gov/member/lloyd-doggett/D000399,Democratic,Texas,35,House,"[113, 114, 115, 116]",2013,inf,Doggett,TX,D000399,Doggett (TX)
267,267,"Doggett, Lloyd",https://www.congress.gov/member/lloyd-doggett/D000399,Democratic,Texas,25,House,"[109, 110, 111, 112]",2005,2013.0,Doggett,TX,D000399,Doggett (TX)
268,268,"Dold, Robert J.",https://www.congress.gov/member/robert-dold/D000613,Republican,Illinois,10,House,[114],2015,2017.0,Dold,IL,D000613,Dold (IL)
269,269,"Donnelly, Joe",https://www.congress.gov/member/joe-donnelly/D000607,Democratic,Indiana,2,House,"[110, 111, 112]",2007,2013.0,Donnelly,IN,D000607,Donnelly (IN)
270,270,"Donovan, Daniel M., Jr.",https://www.congress.gov/member/daniel-donovan/D000625,Republican,New York,11,House,"[114, 115]",2015,2019.0,Donovan,NY,D000625,Donovan (NY)
271,271,"Doolittle, John T.",https://www.congress.gov/member/john-doolittle/D000429,Republican,California,4,House,"[103, 104, 105, 106, 107, 108, 109, 110]",1993,2009.0,Doolittle,CA,D000429,Doolittle (CA)
272,272,"Dorgan, Byron L.",https://www.congress.gov/member/byron-dorgan/D000432,Democratic,North Dakota,At Large,House,"[97, 98, 99, 100, 101, 102]",1981,1993.0,Dorgan,ND,D000432,Dorgan (ND)
273,273,"Doyle, Michael F.",https://www.congress.gov/member/mike-doyle/D000482,Democratic,Pennsylvania,18,House,[116],2019,inf,Doyle,PA,D000482,Doyle (PA)
274,274,"Doyle, Michael F.",https://www.congress.gov/member/mike-doyle/D000482,Democratic,Pennsylvania,14,House,"[108, 109, 110, 111, 112, 113, 114, 115]",2003,2019.0,Doyle,PA,D000482,Doyle (PA)
275,275,"Drake, Thelma D.",https://www.congress.gov/member/thelma-drake/D000605,Republican,Virginia,2,House,"[109, 110]",2005,2009.0,Drake,VA,D000605,Drake (VA)
276,276,"Dreier, David",https://www.congress.gov/member/david-dreier/D000492,Republican,California,26,House,"[108, 109, 110, 111, 112]",2003,2013.0,Dreier,CA,D000492,Dreier (CA)
277,277,"Driehaus, Steve",https://www.congress.gov/member/steve-driehaus/D000609,Democratic,Ohio,1,House,[111],2009,2011.0,Driehaus,OH,D000609,Driehaus (OH)
278,278,"Duckworth, Tammy",https://www.congress.gov/member/tammy-duckworth/D000622,Democratic,Illinois,8,House,"[113, 114]",2013,2017.0,Duckworth,IL,D000622,Duckworth (IL)
279,279,"Duffy, Sean P.",https://www.congress.gov/member/sean-duffy/D000614,Republican,Wisconsin,7,House,"[112, 113, 114, 115, 116]",2011,2019.0,Duffy,WI,D000614,Duffy (WI)
280,280,"Duncan, Jeff",https://www.congress.gov/member/jeff-duncan/D000615,Republican,South Carolina,3,House,"[112, 113, 114, 115, 116]",2011,inf,Duncan,SC,D000615,Duncan (SC)
281,281,"Duncan, John J., Jr.",https://www.congress.gov/member/john-duncan/D000533,Republican,Tennessee,2,House,"[100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",1987,2019.0,Duncan,TN,D000533,Duncan (TN)
282,282,"Dunn, Neal P.",https://www.congress.gov/member/neal-dunn/D000628,Republican,Florida,2,House,"[115, 116]",2017,inf,Dunn,FL,D000628,Dunn (FL)
283,283,"Durbin, Richard J.",https://www.congress.gov/member/richard-durbin/D000563,Democratic,Illinois,20,House,"[98, 99, 100, 101, 102, 103, 104]",1983,1997.0,Durbin,IL,D000563,Durbin (IL)
284,284,"Edwards, Chet",https://www.congress.gov/member/chet-edwards/E000063,Democratic,Texas,17,House,"[109, 110, 111]",2005,2011.0,Edwards,TX,E000063,Edwards (TX)
285,285,"Edwards, Donna F.",https://www.congress.gov/member/donna-edwards/E000290,Democratic,Maryland,4,House,"[110, 111, 112, 113, 114]",2008,2017.0,Edwards,MD,E000290,Edwards (MD)
286,286,"Ehlers, Vernon J.",https://www.congress.gov/member/vernon-ehlers/E000092,Republican,Michigan,3,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111]",1993,2011.0,Ehlers,MI,E000092,Ehlers (MI)
287,287,"Ellison, Keith",https://www.congress.gov/member/keith-ellison/E000288,Democratic,Minnesota,5,House,"[110, 111, 112, 113, 114, 115]",2007,2019.0,Ellison,MN,E000288,Ellison (MN)
288,288,"Ellmers, Renee L.",https://www.congress.gov/member/renee-ellmers/E000291,Republican,North Carolina,2,House,"[112, 113, 114]",2011,2017.0,Ellmers,NC,E000291,Ellmers (NC)
289,289,"Ellsworth, Brad",https://www.congress.gov/member/brad-ellsworth/E000289,Democratic,Indiana,8,House,"[110, 111]",2007,2011.0,Ellsworth,IN,E000289,Ellsworth (IN)
290,290,"Emanuel, Rahm",https://www.congress.gov/member/rahm-emanuel/E000287,Democratic,Illinois,5,House,"[108, 109, 110]",2003,2009.0,Emanuel,IL,E000287,Emanuel (IL)
291,291,"Emerson, Jo Ann",https://www.congress.gov/member/jo-emerson/E000172,Republican,Missouri,8,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113]",1997,2013.0,Emerson,MO,E000172,Emerson (MO)
292,292,"Emmer, Tom",https://www.congress.gov/member/tom-emmer/E000294,Republican,Minnesota,6,House,"[114, 115, 116]",2015,inf,Emmer,MN,E000294,Emmer (MN)
293,293,"Engel, Eliot L.",https://www.congress.gov/member/eliot-engel/E000179,Democratic,New York,16,House,"[113, 114, 115, 116]",2013,inf,Engel,NY,E000179,Engel (NY)
294,294,"Engel, Eliot L.",https://www.congress.gov/member/eliot-engel/E000179,Democratic,New York,17,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Engel,NY,E000179,Engel (NY)
295,295,"English, Phil",https://www.congress.gov/member/phil-english/E000187,Republican,Pennsylvania,3,House,"[108, 109, 110]",2003,2009.0,English,PA,E000187,English (PA)
296,296,"Ensign, John",https://www.congress.gov/member/john-ensign/E000194,Republican,Nevada,1,House,"[104, 105]",1995,1999.0,Ensign,NV,E000194,Ensign (NV)
297,297,"Enyart, William L.",https://www.congress.gov/member/william-enyart/E000292,Democratic,Illinois,12,House,[113],2013,2015.0,Enyart,IL,E000292,Enyart (IL)
298,298,"Escobar, Veronica",https://www.congress.gov/member/veronica-escobar/E000299,Democratic,Texas,16,House,[116],2019,inf,Escobar,TX,E000299,Escobar (TX)
299,299,"Eshoo, Anna G.",https://www.congress.gov/member/anna-eshoo/E000215,Democratic,California,18,House,"[113, 114, 115, 116]",2013,inf,Eshoo,CA,E000215,Eshoo (CA)
300,300,"Eshoo, Anna G.",https://www.congress.gov/member/anna-eshoo/E000215,Democratic,California,14,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Eshoo,CA,E000215,Eshoo (CA)
301,301,"Espaillat, Adriano",https://www.congress.gov/member/adriano-espaillat/E000297,Democratic,New York,13,House,"[115, 116]",2017,inf,Espaillat,NY,E000297,Espaillat (NY)
302,302,"Estes, Ron",https://www.congress.gov/member/ron-estes/E000298,Republican,Kansas,4,House,"[115, 116]",2017,inf,Estes,KS,E000298,Estes (KS)
303,303,"Esty, Elizabeth H.",https://www.congress.gov/member/elizabeth-esty/E000293,Democratic,Connecticut,5,House,"[113, 114, 115]",2013,2019.0,Esty,CT,E000293,Esty (CT)
304,304,"Etheridge, Bob",https://www.congress.gov/member/bob-etheridge/E000226,Democratic,North Carolina,2,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2011.0,Etheridge,NC,E000226,Etheridge (NC)
305,305,"Evans, Dwight",https://www.congress.gov/member/dwight-evans/E000296,Democratic,Pennsylvania,3,House,[116],2019,inf,Evans,PA,E000296,Evans (PA)
306,306,"Evans, Dwight",https://www.congress.gov/member/dwight-evans/E000296,Democratic,Pennsylvania,2,House,"[114, 115]",2016,2019.0,Evans,PA,E000296,Evans (PA)
307,307,"Everett, Terry",https://www.congress.gov/member/terry-everett/E000268,Republican,Alabama,2,House,"[103, 104, 105, 106, 107, 108, 109, 110]",1993,2009.0,Everett,AL,E000268,Everett (AL)
309,309,"Fallin, Mary",https://www.congress.gov/member/mary-fallin/F000453,Republican,Oklahoma,5,House,"[110, 111]",2007,2011.0,Fallin,OK,F000453,Fallin (OK)
310,310,"Farenthold, Blake",https://www.congress.gov/member/blake-farenthold/F000460,Republican,Texas,27,House,"[112, 113, 114, 115]",2011,2018.0,Farenthold,TX,F000460,Farenthold (TX)
311,311,"Farr, Sam",https://www.congress.gov/member/sam-farr/F000030,Democratic,California,20,House,"[113, 114]",2013,2017.0,Farr,CA,F000030,Farr (CA)
312,312,"Faso, John J.",https://www.congress.gov/member/john-faso/F000464,Republican,New York,19,House,[115],2017,2019.0,Faso,NY,F000464,Faso (NY)
313,313,"Fattah, Chaka",https://www.congress.gov/member/chaka-fattah/F000043,Democratic,Pennsylvania,2,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114]",1995,2016.0,Fattah,PA,F000043,Fattah (PA)
314,314,"Feeney, Tom",https://www.congress.gov/member/tom-feeney/F000447,Republican,Florida,24,House,"[108, 109, 110]",2003,2009.0,Feeney,FL,F000447,Feeney (FL)
315,315,"Ferguson, A. Drew, IV",https://www.congress.gov/member/a-ferguson/F000465,Republican,Georgia,3,House,"[115, 116]",2017,inf,Ferguson,GA,F000465,Ferguson (GA)
316,316,"Ferguson, Mike",https://www.congress.gov/member/mike-ferguson/F000443,Republican,New Jersey,7,House,"[107, 108, 109, 110]",2001,2009.0,Ferguson,NJ,F000443,Ferguson (NJ)
317,317,"Filner, Bob",https://www.congress.gov/member/bob-filner/F000116,Democratic,California,51,House,"[108, 109, 110, 111, 112]",2003,2013.0,Filner,CA,F000116,Filner (CA)
318,318,"Fincher, Stephen Lee",https://www.congress.gov/member/stephen-fincher/F000458,Republican,Tennessee,8,House,"[112, 113, 114]",2011,2017.0,Fincher,TN,F000458,Fincher (TN)
319,319,"Finkenauer, Abby",https://www.congress.gov/member/abby-finkenauer/F000467,Democratic,Iowa,1,House,[116],2019,inf,Finkenauer,IA,F000467,Finkenauer (IA)
320,320,"Fitzpatrick, Brian K.",https://www.congress.gov/member/brian-fitzpatrick/F000466,Republican,Pennsylvania,1,House,[116],2019,inf,Fitzpatrick,PA,F000466,Fitzpatrick (PA)
321,321,"Fitzpatrick, Brian K.",https://www.congress.gov/member/brian-fitzpatrick/F000466,Republican,Pennsylvania,8,House,[115],2017,2019.0,Fitzpatrick,PA,F000466,Fitzpatrick (PA)
322,322,"Fitzpatrick, Michael G.",https://www.congress.gov/member/michael-fitzpatrick/F000451,Republican,Pennsylvania,8,House,"[112, 113, 114]",2011,2017.0,Fitzpatrick,PA,F000451,Fitzpatrick (PA)
323,323,"Flake, Jeff",https://www.congress.gov/member/jeff-flake/F000444,Republican,Arizona,6,House,"[108, 109, 110, 111, 112]",2003,2013.0,Flake,AZ,F000444,Flake (AZ)
324,324,"Fleischmann, Charles J. ""Chuck""",https://www.congress.gov/member/charles-fleischmann/F000459,Republican,Tennessee,3,House,"[112, 113, 114, 115, 116]",2011,inf,Fleischmann,TN,F000459,Fleischmann (TN)
325,325,"Fleming, John",https://www.congress.gov/member/john-fleming/F000456,Republican,Louisiana,4,House,"[111, 112, 113, 114]",2009,2017.0,Fleming,LA,F000456,Fleming (LA)
326,326,"Fletcher, Lizzie",https://www.congress.gov/member/lizzie-fletcher/F000468,Democratic,Texas,7,House,[116],2019,inf,Fletcher,TX,F000468,Fletcher (TX)
327,327,"Flores, Bill",https://www.congress.gov/member/bill-flores/F000461,Republican,Texas,17,House,"[112, 113, 114, 115, 116]",2011,inf,Flores,TX,F000461,Flores (TX)
328,328,"Forbes, J. Randy",https://www.congress.gov/member/j-forbes/F000445,Republican,Virginia,4,House,"[107, 108, 109, 110, 111, 112, 113, 114]",2001,2017.0,Forbes,VA,F000445,Forbes (VA)
329,329,"Fortenberry, Jeff",https://www.congress.gov/member/jeff-fortenberry/F000449,Republican,Nebraska,1,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Fortenberry,NE,F000449,Fortenberry (NE)
330,330,"Resident Commissioner Fortuno, Luis G.",https://www.congress.gov/member/luis-fortuno/F000452,Republican,Puerto Rico,At Large,House,"[109, 110]",2005,2009.0,Resident Commissioner Fortuno,PR,F000452,Resident Commissioner Fortuno (PR)
331,331,"Fossella, Vito",https://www.congress.gov/member/vito-fossella/F000440,Republican,New York,13,House,"[105, 106, 107, 108, 109, 110]",1997,2009.0,Fossella,NY,F000440,Fossella (NY)
332,332,"Foster, Bill",https://www.congress.gov/member/bill-foster/F000454,Democratic,Illinois,11,House,"[113, 114, 115, 116]",2013,inf,Foster,IL,F000454,Foster (IL)
333,333,"Foster, Bill",https://www.congress.gov/member/bill-foster/F000454,Democratic,Illinois,14,House,"[110, 111]",2008,2011.0,Foster,IL,F000454,Foster (IL)
334,334,"Foxx, Virginia",https://www.congress.gov/member/virginia-foxx/F000450,Republican,North Carolina,5,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Foxx,NC,F000450,Foxx (NC)
335,335,"Frank, Barney",https://www.congress.gov/member/barney-frank/F000339,Democratic,Massachusetts,4,House,"[97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1981,2013.0,Frank,MA,F000339,Frank (MA)
336,336,"Frankel, Lois",https://www.congress.gov/member/lois-frankel/F000462,Democratic,Florida,21,House,"[115, 116]",2017,inf,Frankel,FL,F000462,Frankel (FL)
337,337,"Frankel, Lois",https://www.congress.gov/member/lois-frankel/F000462,Democratic,Florida,22,House,"[113, 114]",2013,2017.0,Frankel,FL,F000462,Frankel (FL)
338,338,"Franks, Trent",https://www.congress.gov/member/trent-franks/F000448,Republican,Arizona,8,House,"[113, 114, 115]",2013,2017.0,Franks,AZ,F000448,Franks (AZ)
339,339,"Frelinghuysen, Rodney P.",https://www.congress.gov/member/rodney-frelinghuysen/F000372,Republican,New Jersey,11,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",1995,2019.0,Frelinghuysen,NJ,F000372,Frelinghuysen (NJ)
340,340,"Fudge, Marcia L.",https://www.congress.gov/member/marcia-fudge/F000455,Democratic,Ohio,11,House,"[110, 111, 112, 113, 114, 115, 116]",2008,inf,Fudge,OH,F000455,Fudge (OH)
341,341,"Fulcher, Russ",https://www.congress.gov/member/russ-fulcher/F000469,Republican,Idaho,1,House,[116],2019,inf,Fulcher,ID,F000469,Fulcher (ID)
342,342,"Gabbard, Tulsi",https://www.congress.gov/member/tulsi-gabbard/G000571,Democratic,Hawaii,2,House,"[113, 114, 115, 116]",2013,inf,Gabbard,HI,G000571,Gabbard (HI)
343,343,"Gaetz, Matt",https://www.congress.gov/member/matt-gaetz/G000578,Republican,Florida,1,House,"[115, 116]",2017,inf,Gaetz,FL,G000578,Gaetz (FL)
344,344,"Gallagher, Mike",https://www.congress.gov/member/mike-gallagher/G000579,Republican,Wisconsin,8,House,"[115, 116]",2017,inf,Gallagher,WI,G000579,Gallagher (WI)
345,345,"Gallegly, Elton",https://www.congress.gov/member/elton-gallegly/G000021,Republican,California,24,House,"[108, 109, 110, 111, 112]",2003,2013.0,Gallegly,CA,G000021,Gallegly (CA)
346,346,"Gallego, Pete P.",https://www.congress.gov/member/pete-gallego/G000572,Democratic,Texas,23,House,[113],2013,2015.0,Gallego,TX,G000572,Gallego (TX)
347,347,"Gallego, Ruben",https://www.congress.gov/member/ruben-gallego/G000574,Democratic,Arizona,7,House,"[114, 115, 116]",2015,inf,Gallego,AZ,G000574,Gallego (AZ)
348,348,"Garamendi, John",https://www.congress.gov/member/john-garamendi/G000559,Democratic,California,3,House,"[113, 114, 115, 116]",2013,inf,Garamendi,CA,G000559,Garamendi (CA)
349,349,"Garamendi, John",https://www.congress.gov/member/john-garamendi/G000559,Democratic,California,10,House,"[111, 112]",2009,2013.0,Garamendi,CA,G000559,Garamendi (CA)
350,350,"Garcia, Jesus G. ""Chuy""",https://www.congress.gov/member/jesus-garcia/G000586,Democratic,Illinois,4,House,[116],2019,inf,Garcia,IL,G000586,Garcia (IL)
351,351,"Garcia, Joe",https://www.congress.gov/member/joe-garcia/G000573,Democratic,Florida,26,House,[113],2013,2015.0,Garcia,FL,G000573,Garcia (FL)
352,352,"Garcia, Mike",https://www.congress.gov/member/mike-garcia/G000061,Republican,California,25,House,[116],2020,inf,Garcia,CA,G000061,Garcia (CA)
353,353,"Garcia, Sylvia R.",https://www.congress.gov/member/sylvia-garcia/G000587,Democratic,Texas,29,House,[116],2019,inf,Garcia,TX,G000587,Garcia (TX)
354,354,"Gardner, Cory",https://www.congress.gov/member/cory-gardner/G000562,Republican,Colorado,4,House,"[112, 113]",2011,2015.0,Gardner,CO,G000562,Gardner (CO)
355,355,"Garrett, Scott",https://www.congress.gov/member/scott-garrett/G000548,Republican,New Jersey,5,House,"[108, 109, 110, 111, 112, 113, 114]",2003,2017.0,Garrett,NJ,G000548,Garrett (NJ)
356,356,"Garrett, Thomas A., Jr.",https://www.congress.gov/member/thomas-garrett/G000580,Republican,Virginia,5,House,[115],2017,2019.0,Garrett,VA,G000580,Garrett (VA)
357,357,"Gerlach, Jim",https://www.congress.gov/member/jim-gerlach/G000549,Republican,Pennsylvania,6,House,"[108, 109, 110, 111, 112, 113]",2003,2015.0,Gerlach,PA,G000549,Gerlach (PA)
358,358,"Gianforte, Greg",https://www.congress.gov/member/greg-gianforte/G000584,Republican,Montana,At Large,House,"[115, 116]",2017,inf,Gianforte,MT,G000584,Gianforte (MT)
359,359,"Gibbs, Bob",https://www.congress.gov/member/bob-gibbs/G000563,Republican,Ohio,7,House,"[113, 114, 115, 116]",2013,inf,Gibbs,OH,G000563,Gibbs (OH)
360,360,"Gibbs, Bob",https://www.congress.gov/member/bob-gibbs/G000563,Republican,Ohio,18,House,[112],2011,2013.0,Gibbs,OH,G000563,Gibbs (OH)
361,361,"Gibson, Christopher P.",https://www.congress.gov/member/christopher-gibson/G000564,Republican,New York,19,House,"[113, 114]",2013,2017.0,Gibson,NY,G000564,Gibson (NY)
362,362,"Giffords, Gabrielle",https://www.congress.gov/member/gabrielle-giffords/G000554,Democratic,Arizona,8,House,"[110, 111, 112]",2007,2012.0,Giffords,AZ,G000554,Giffords (AZ)
363,363,"Gilchrest, Wayne T.",https://www.congress.gov/member/wayne-gilchrest/G000180,Republican,Maryland,1,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110]",1991,2009.0,Gilchrest,MD,G000180,Gilchrest (MD)
364,364,"Gillibrand, Kirsten E.",https://www.congress.gov/member/kirsten-gillibrand/G000555,Democratic,New York,20,House,"[110, 111]",2007,2009.0,Gillibrand,NY,G000555,Gillibrand (NY)
365,365,"Gillmor, Paul E.",https://www.congress.gov/member/paul-gillmor/G000210,Republican,Ohio,5,House,"[101, 102, 103, 104, 105, 106, 107, 108, 109, 110]",1989,2007.0,Gillmor,OH,G000210,Gillmor (OH)
366,366,"Gingrey, Phil",https://www.congress.gov/member/phil-gingrey/G000550,Republican,Georgia,11,House,"[108, 109, 110, 111, 112, 113]",2003,2015.0,Gingrey,GA,G000550,Gingrey (GA)
367,367,"Gohmert, Louie",https://www.congress.gov/member/louie-gohmert/G000552,Republican,Texas,1,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Gohmert,TX,G000552,Gohmert (TX)
368,368,"Golden, Jared F.",https://www.congress.gov/member/jared-golden/G000592,Democratic,Maine,2,House,[116],2019,inf,Golden,ME,G000592,Golden (ME)
369,369,"Gomez, Jimmy",https://www.congress.gov/member/jimmy-gomez/G000585,Democratic,California,34,House,"[115, 116]",2017,inf,Gomez,CA,G000585,Gomez (CA)
370,370,"Gonzalez, Anthony",https://www.congress.gov/member/anthony-gonzalez/G000588,Republican,Ohio,16,House,[116],2019,inf,Gonzalez,OH,G000588,Gonzalez (OH)
371,371,"Gonzalez, Charles A.",https://www.congress.gov/member/charles-gonzalez/G000544,Democratic,Texas,20,House,"[106, 107, 108, 109, 110, 111, 112]",1999,2013.0,Gonzalez,TX,G000544,Gonzalez (TX)
372,372,"Gonzalez, Vicente",https://www.congress.gov/member/vicente-gonzalez/G000581,Democratic,Texas,15,House,"[115, 116]",2017,inf,Gonzalez,TX,G000581,Gonzalez (TX)
373,373,"Resident Commissioner Gonzalez-Colon, Jenniffer",https://www.congress.gov/member/jenniffer-gonzalez-colon/G000582,Republican,Puerto Rico,At Large,House,"[115, 116]",2017,inf,Resident Commissioner Gonzalez-Colon,PR,G000582,Resident Commissioner Gonzalez-Colon (PR)
374,374,"Gooden, Lance",https://www.congress.gov/member/lance-gooden/G000589,Republican,Texas,5,House,[116],2019,inf,Gooden,TX,G000589,Gooden (TX)
375,375,"Goodlatte, Bob",https://www.congress.gov/member/robert-goodlatte/G000289,Republican,Virginia,6,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115]",1993,2019.0,Goodlatte,VA,G000289,Goodlatte (VA)
